h100,h101,h102,h103,h104,h105,h106,h107,h108,h109,h110,h102,h103,h104,h102,h103,h104,h105,h106,h107,h108,h109,h110,h123,h124,h200,h201,h202,h203,h204,h205,h206,h207,h208,h209,h210,h211,h212,h213,h214,h215,h216,h217,h218,h219,h220,h221,h222,h223,h224,h225,h226,h227,offset
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.326684421,0.577583402,4.124149214,0.579707063,1.124264083,4.16786981,61.23476644,0.326684421,0.577583402,4.124149214,0.579707063,1.124264083,0,0,1,1,41.24149214,0,1,0,11.24264083,0,1,0,112.4264083,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.31818425,0.578518059,4.121310174,0.577102779,1.131230227,4.160296188,61.26309397,0.31818425,0.578518059,4.121310174,0.577102779,1.131230227,0,0,1,1,41.21310174,0,1,0,11.31230227,0,1,0,113.1230227,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.311369517,0.579403066,4.118845925,0.576996793,1.132118068,4.153672495,61.2837315,0.311369517,0.579403066,4.118845925,0.576996793,1.132118068,0,0,1,1,41.18845925,0,1,0,11.32118068,0,1,0,113.2118068,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.308888263,0.580343283,4.117760007,0.581146024,1.124420869,4.150252644,61.29033878,0.308888263,0.580343283,4.117760007,0.581146024,1.124420869,0,0,1,1,41.17760007,0,1,0,11.24420869,0,1,0,112.4420869,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.310513308,0.581537819,4.118358214,0.589049803,1.109193406,4.150569013,61.28274802,0.310513308,0.581537819,4.118358214,0.589049803,1.109193406,0,0,1,1,41.18358214,0,1,0,11.09193406,0,1,0,110.9193406,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.313068178,0.583102502,4.120061828,0.598103479,1.092721518,4.154464357,61.27083513,0.313068178,0.583102502,4.120061828,0.598103479,1.092721518,0,0,1,1,41.20061828,0,1,0,10.92721518,0,1,0,109.2721518,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.312721113,0.58552208,4.122076703,0.604664135,1.080264337,4.161170266,61.26609152,0.312721113,0.58552208,4.122076703,0.604664135,1.080264337,0,0,1,1,41.22076703,0,1,0,10.80264337,0,1,0,108.0264337,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.306986081,0.588710225,4.123802612,0.606310284,1.076792265,4.170412909,61.27644824,0.306986081,0.588710225,4.123802612,0.606310284,1.076792265,0,0,1,1,41.23802612,0,1,0,10.76792265,0,1,0,107.6792265,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.296659,0.592275163,4.124978817,0.602734095,1.082342496,4.180530979,61.30038052,0.296659,0.592275163,4.124978817,0.602734095,1.082342496,0,0,1,1,41.24978817,0,1,0,10.82342496,0,1,0,108.2342496,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.285596428,0.595150767,4.125588697,0.596304527,1.092510971,4.188923944,61.32861584,0.285596428,0.595150767,4.125588697,0.596304527,1.092510971,0,0,1,1,41.25588697,0,1,0,10.92510971,0,1,0,109.2510971,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.278555403,0.596096168,4.125690164,0.589498839,1.102886279,4.192542136,61.34917338,0.278555403,0.596096168,4.125690164,0.589498839,1.102886279,0,0,1,1,41.25690164,0,1,0,11.02886279,0,1,0,110.2886279,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.278760781,0.594396045,4.125360376,0.584370264,1.109450319,4.189467587,61.35438355,0.278760781,0.594396045,4.125360376,0.584370264,1.109450319,0,0,1,1,41.25360376,0,1,0,11.09450319,0,1,0,110.9450319,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.285898811,0.590876829,4.124696317,0.581869138,1.111254553,4.181114681,61.34374792,0.285898811,0.590876829,4.124696317,0.581869138,1.111254553,0,0,1,1,41.24696317,0,1,0,11.11254553,0,1,0,111.1254553,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.296751296,0.587632747,4.123864213,0.582127039,1.109492129,4.170774901,61.3265165,0.296751296,0.587632747,4.123864213,0.582127039,1.109492129,0,0,1,1,41.23864213,0,1,0,11.09492129,0,1,0,110.9492129,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.30699233,0.5872358,4.123029471,0.585236526,1.106247667,4.162943213,61.31208734,0.30699233,0.5872358,4.123029471,0.585236526,1.106247667,0,0,1,1,41.23029471,0,1,0,11.06247667,0,1,0,110.6247667,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.313697296,0.591240499,4.122366157,0.590768695,1.102914014,4.160633542,61.30636287,0.313697296,0.591240499,4.122366157,0.590768695,1.102914014,0,0,1,1,41.22366157,0,1,0,11.02914014,0,1,0,110.2914014,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.316031452,0.598844114,4.122054529,0.597173855,1.099973037,4.16412075,61.30874769,0.316031452,0.598844114,4.122054529,0.597173855,1.099973037,0,0,1,1,41.22054529,0,1,0,10.99973037,0,1,0,109.9973037,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.315129699,0.606700389,4.122324277,0.602744824,1.096890876,4.170418548,61.31101738,0.315129699,0.606700389,4.122324277,0.602744824,1.096890876,0,0,1,1,41.22324277,0,1,0,10.96890876,0,1,0,109.6890876,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.31276867,0.611138298,4.123366122,0.604557821,1.093079256,4.176088378,61.30347723,0.31276867,0.611138298,4.123366122,0.604557821,1.093079256,0,0,1,1,41.23366122,0,1,0,10.93079256,0,1,0,109.3079256,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.310467901,0.609342778,4.125296569,0.601174173,1.088275781,4.179036098,61.27986127,0.310467901,0.609342778,4.125296569,0.601174173,1.088275781,0,0,1,1,41.25296569,0,1,0,10.88275781,0,1,0,108.8275781,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.308760636,0.601182718,4.127962413,0.593066653,1.083416438,4.178306627,61.24071489,0.308760636,0.601182718,4.127962413,0.593066653,1.083416438,0,0,1,1,41.27962413,0,1,0,10.83416438,0,1,0,108.3416438,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.308094162,0.588489392,4.130956518,0.583630847,1.0803136,4.174618488,61.1960796,0.308094162,0.588489392,4.130956518,0.583630847,1.0803136,0,0,1,1,41.30956518,0,1,0,10.803136,0,1,0,108.03136,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.30907159,0.574252356,4.133803174,0.576625709,1.081961539,4.16892453,61.15658706,0.30907159,0.574252356,4.133803174,0.576625709,1.081961539,0,0,1,1,41.33803174,0,1,0,10.81961539,0,1,0,108.1961539,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.311569007,0.560564229,4.136102215,0.5748855,1.089269948,4.162411582,61.13168957,0.311569007,0.560564229,4.136102215,0.5748855,1.089269948,0,0,1,1,41.36102215,0,1,0,10.89269948,0,1,0,108.9269948,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.315131896,0.548943632,4.137631745,0.578303862,1.101323905,4.156442592,61.1257211,0.315131896,0.548943632,4.137631745,0.578303862,1.101323905,0,0,1,1,41.37631745,0,1,0,11.01323905,0,1,0,110.1323905,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.318473153,0.540309808,4.138275588,0.584099343,1.115072582,4.152829999,61.14051755,0.318473153,0.540309808,4.138275588,0.584099343,1.115072582,0,0,1,1,41.38275588,0,1,0,11.15072582,0,1,0,111.5072582,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.320322087,0.53574851,4.138017048,0.588894932,1.12678343,4.153690439,61.17709405,0.320322087,0.53574851,4.138017048,0.588894932,1.12678343,0,0,1,1,41.38017048,0,1,0,11.2678343,0,1,0,112.678343,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.319764536,0.535422869,4.13686149,0.590242496,1.133496483,4.16015781,61.23367784,0.319764536,0.535422869,4.13686149,0.590242496,1.133496483,0,0,1,1,41.3686149,0,1,0,11.33496483,0,1,0,113.3496483,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.317220014,0.53953628,4.134952051,0.588818075,1.135002521,4.171239937,61.30066842,0.317220014,0.53953628,4.134952051,0.588818075,1.135002521,0,0,1,1,41.34952051,0,1,0,11.35002521,0,1,0,113.5002521,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.313545757,0.548000515,4.132660651,0.586415027,1.132628903,4.183966888,61.35909395,0.313545757,0.548000515,4.132660651,0.586415027,1.132628903,0,0,1,1,41.32660651,0,1,0,11.32628903,0,1,0,113.2628903,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.310728134,0.559906129,4.130428922,0.586372082,1.128584074,4.194556287,61.38833722,0.310728134,0.559906129,4.130428922,0.586372082,1.128584074,0,0,1,1,41.30428922,0,1,0,11.28584074,0,1,0,112.8584074,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.310044878,0.57442549,4.128633139,0.591138768,1.124349949,4.200294195,61.37541963,0.310044878,0.57442549,4.128633139,0.591138768,1.124349949,0,0,1,1,41.28633139,0,1,0,11.24349949,0,1,0,112.4349949,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.310524404,0.589940672,4.127361867,0.599540628,1.120525592,4.20045923,61.32293094,0.310524404,0.589940672,4.127361867,0.599540628,1.120525592,0,0,1,1,41.27361867,0,1,0,11.20525592,0,1,0,112.0525592,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.311763629,0.603916488,4.126677152,0.608395181,1.116950138,4.196269343,61.25495665,0.311763629,0.603916488,4.126677152,0.608395181,1.116950138,0,0,1,1,41.26677152,0,1,0,11.16950138,0,1,0,111.6950138,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.311791662,0.613352077,4.126538353,0.61281069,1.113012039,4.189493216,61.19881058,0.311791662,0.613352077,4.126538353,0.61281069,1.113012039,0,0,1,1,41.26538353,0,1,0,11.13012039,0,1,0,111.3012039,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.309026881,0.616227798,4.12689926,0.610538737,1.108422522,4.181629325,61.17440652,0.309026881,0.616227798,4.12689926,0.610538737,1.108422522,0,0,1,1,41.2689926,0,1,0,11.08422522,0,1,0,110.8422522,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.303159704,0.612815736,4.127341306,0.601837909,1.103199928,4.173738788,61.18340147,0.303159704,0.612815736,4.127341306,0.601837909,1.103199928,0,0,1,1,41.27341306,0,1,0,11.03199928,0,1,0,110.3199928,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.297501692,0.605003296,4.127124377,0.590732485,1.097699624,4.166429328,61.21245821,0.297501692,0.605003296,4.127124377,0.590732485,1.097699624,0,0,1,1,41.27124377,0,1,0,10.97699624,0,1,0,109.7699624,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.294140694,0.595242864,4.125381615,0.582395666,1.092313768,4.160741951,61.24077351,0.294140694,0.595242864,4.125381615,0.582395666,1.092313768,0,0,1,1,41.25381615,0,1,0,10.92313768,0,1,0,109.2313768,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.294927616,0.585577742,4.121750285,0.580098554,1.087481703,4.156871297,61.25505412,0.294927616,0.585577742,4.121750285,0.580098554,1.087481703,0,0,1,1,41.21750285,0,1,0,10.87481703,0,1,0,108.7481703,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.299552914,0.577128107,4.116429761,0.58427315,1.083619596,4.155139023,61.25224813,0.299552914,0.577128107,4.116429761,0.58427315,1.083619596,0,0,1,1,41.16429761,0,1,0,10.83619596,0,1,0,108.3619596,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.30643099,0.569852179,4.110768678,0.591749318,1.081246676,4.156451496,61.24243438,0.30643099,0.569852179,4.110768678,0.591749318,1.081246676,0,0,1,1,41.10768678,0,1,0,10.81246676,0,1,0,108.1246676,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.31353958,0.563493565,4.106298951,0.59849941,1.081046646,4.160889368,61.2365788,0.31353958,0.563493565,4.106298951,0.59849941,1.081046646,0,0,1,1,41.06298951,0,1,0,10.81046646,0,1,0,108.1046646,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.318699795,0.557962652,4.104280159,0.601466245,1.083374769,4.168482358,61.24261103,0.318699795,0.557962652,4.104280159,0.601466245,1.083374769,0,0,1,1,41.04280159,0,1,0,10.83374769,0,1,0,108.3374769,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.320824417,0.553467354,4.104992509,0.600379089,1.087843757,4.178851387,61.25941125,0.320824417,0.553467354,4.104992509,0.600379089,1.087843757,0,0,1,1,41.04992509,0,1,0,10.87843757,0,1,0,108.7843757,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.318964923,0.550555188,4.108029897,0.596361176,1.093744444,4.190195937,61.27824647,0.318964923,0.550555188,4.108029897,0.596361176,1.093744444,0,0,1,1,41.08029897,0,1,0,10.93744444,0,1,0,109.3744444,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.312189999,0.549352471,4.112882564,0.592127778,1.100123339,4.201299901,61.2866261,0.312189999,0.549352471,4.112882564,0.592127778,1.100123339,0,0,1,1,41.12882564,0,1,0,11.00123339,0,1,0,110.0123339,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.300533342,0.550428893,4.11869271,0.589630174,1.105984944,4.210739488,61.27813505,0.300533342,0.550428893,4.11869271,0.589630174,1.105984944,0,0,1,1,41.1869271,0,1,0,11.05984944,0,1,0,110.5984944,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.286004241,0.554242837,4.124654442,0.589273598,1.110047219,4.217517649,61.25673056,0.286004241,0.554242837,4.124654442,0.589273598,1.110047219,0,0,1,1,41.24654442,0,1,0,11.10047219,0,1,0,111.0047219,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.273062499,0.561386526,4.1293567,0.591620016,1.11033646,4.220498053,61.23221965,0.273062499,0.561386526,4.1293567,0.591620016,1.11033646,0,0,1,1,41.293567,0,1,0,11.1033646,0,1,0,111.033646,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.267417076,0.572585038,4.131269967,0.596897096,1.105415783,4.218737346,61.22555598,0.267417076,0.572585038,4.131269967,0.596897096,1.105415783,0,0,1,1,41.31269967,0,1,0,11.05415783,0,1,0,110.5415783,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.272174989,0.587533867,4.129214712,0.604761217,1.093625274,4.211832775,61.2455401,0.272174989,0.587533867,4.129214712,0.604761217,1.093625274,0,0,1,1,41.29214712,0,1,0,10.93625274,0,1,0,109.3625274,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.285241866,0.602740771,4.12444036,0.613639051,1.079023161,4.201415526,61.28812215,0.285241866,0.602740771,4.12444036,0.613639051,1.079023161,0,0,1,1,41.2444036,0,1,0,10.79023161,0,1,0,107.9023161,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.29931487,0.611763162,4.120230612,0.620392041,1.069668557,4.190681358,61.33954147,0.29931487,0.611763162,4.120230612,0.620392041,1.069668557,0,0,1,1,41.20230612,0,1,0,10.69668557,0,1,0,106.9668557,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.306930268,0.608759295,4.119554884,0.622579585,1.072276429,4.182801218,61.38207493,0.306930268,0.608759295,4.119554884,0.622579585,1.072276429,0,0,1,1,41.19554884,0,1,0,10.72276429,0,1,0,107.2276429,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.305491189,0.593554076,4.123007858,0.619295141,1.088641967,4.179028533,61.40358139,0.305491189,0.593554076,4.123007858,0.619295141,1.088641967,0,0,1,1,41.23007858,0,1,0,10.88641967,0,1,0,108.8641967,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.297852986,0.57249967,4.129302854,0.612434874,1.112610616,4.178063123,61.40861209,0.297852986,0.57249967,4.129302854,0.612434874,1.112610616,0,0,1,1,41.29302854,0,1,0,11.12610616,0,1,0,111.2610616,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.289259891,0.55511781,4.134703871,0.604925987,1.132592716,4.177780663,61.40060515,0.289259891,0.55511781,4.134703871,0.604925987,1.132592716,0,0,1,1,41.34703871,0,1,0,11.32592716,0,1,0,113.2592716,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.284213103,0.549182379,4.136972174,0.598901839,1.141980068,4.176050231,61.38494586,0.284213103,0.549182379,4.136972174,0.598901839,1.141980068,0,0,1,1,41.36972174,0,1,0,11.41980068,0,1,0,114.1980068,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.284350585,0.555667224,4.135556451,0.595451097,1.136995283,4.172708628,61.36626446,0.284350585,0.555667224,4.135556451,0.595451097,1.136995283,0,0,1,1,41.35556451,0,1,0,11.36995283,0,1,0,113.6995283,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.28868118,0.568527508,4.131995799,0.594071483,1.123359682,4.168763933,61.34787332,0.28868118,0.568527508,4.131995799,0.594071483,1.123359682,0,0,1,1,41.31995799,0,1,0,11.23359682,0,1,0,112.3359682,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.295114668,0.578622312,4.128639572,0.593686996,1.107489172,4.165949555,61.33334896,0.295114668,0.578622312,4.128639572,0.593686996,1.107489172,0,0,1,1,41.28639572,0,1,0,11.07489172,0,1,0,110.7489172,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.301790584,0.577717429,4.127354497,0.593359646,1.095592982,4.165719316,61.32470339,0.301790584,0.577717429,4.127354497,0.593359646,1.095592982,0,0,1,1,41.27354497,0,1,0,10.95592982,0,1,0,109.5592982,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.307700042,0.564616674,4.128904444,0.592797131,1.089488068,4.168270405,61.32399878,0.307700042,0.564616674,4.128904444,0.592797131,1.089488068,0,0,1,1,41.28904444,0,1,0,10.89488068,0,1,0,108.9488068,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.312251695,0.547027944,4.131930912,0.592366725,1.087952954,4.172577956,61.3271925,0.312251695,0.547027944,4.131930912,0.592366725,1.087952954,0,0,1,1,41.31930912,0,1,0,10.87952954,0,1,0,108.7952954,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.315104092,0.533654234,4.134449554,0.592897963,1.08807464,4.176984183,61.33101202,0.315104092,0.533654234,4.134449554,0.592897963,1.08807464,0,0,1,1,41.34449554,0,1,0,10.8807464,0,1,0,108.807464,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.31598651,0.533101136,4.134941176,0.594812163,1.087263035,4.180290917,61.33095853,0.31598651,0.533101136,4.134941176,0.594812163,1.087263035,0,0,1,1,41.34941176,0,1,0,10.87263035,0,1,0,108.7263035,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.315112754,0.546851016,4.132809046,0.597967008,1.084734898,4.182115454,61.3278302,0.315112754,0.546851016,4.132809046,0.597967008,1.084734898,0,0,1,1,41.32809046,0,1,0,10.84734898,0,1,0,108.4734898,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.313175107,0.569303029,4.128952805,0.601526923,1.081412355,4.182596816,61.32078719,0.313175107,0.569303029,4.128952805,0.601526923,1.081412355,0,0,1,1,41.28952805,0,1,0,10.81412355,0,1,0,108.1412355,0,0,0,1
30.5,30.5,305,30.5,30.5,3050,30.5,30.5,20.5,30.5,30530.5,30.5,30.5,3.05,30.5,30.5,3050,30.5,30.5,20.5,30.5,1030.5,30.5,30.5,30.5,0.311258787,0.590669371,4.124725834,0.60429794,1.079087747,4.182753619,61.31246331,0.311258787,0.590669371,4.124725834,0.60429794,1.079087747,0,0,1,1,41.24725834,0,1,0,10.79087747,0,1,0,107.9087747,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.310093933,0.603998044,4.121489427,0.605162907,1.078882548,4.183178875,61.3008607,0.310093933,0.603998044,4.121489427,0.605162907,1.078882548,0,0,1,1,41.21489427,0,1,0,10.78882548,0,1,0,107.8882548,0,0,0,1
31.5,31.5,315,31.5,31.5,3150,31.5,31.5,21.5,31.5,31531.5,31.5,31.5,3.15,31.5,31.5,3150,31.5,31.5,21.5,31.5,1031.5,31.5,31.5,31.5,0.309910772,0.606461662,4.119601285,0.603995134,1.081097589,4.184427201,61.28684612,0.309910772,0.606461662,4.119601285,0.603995134,1.081097589,0,0,1,1,41.19601285,0,1,0,10.81097589,0,1,0,108.1097589,0,0,0,1
32,32,320,32,32,3200,32,32,22,32,32032,32,32,3.2,32,32,3200,32,32,22,32,1032,32,32,32,0.310060569,0.600966167,4.119099354,0.601644917,1.084159875,4.186968616,61.27256126,0.310060569,0.600966167,4.119099354,0.601644917,1.084159875,0,0,1,1,41.19099354,0,1,0,10.84159875,0,1,0,108.4159875,0,0,0,1
30,30,300,30,30,3000,30,30,20,30,30030,30,30,3,30,30,3000,30,30,20,30,1030,30,30,30,0.309478134,0.59305492,4.119596189,0.599342628,1.085690572,4.191805459,61.25608055,0.309478134,0.59305492,4.119596189,0.599342628,1.085690572,0,0,1,1,41.19596189,0,1,0,10.85690572,0,1,0,108.5690572,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.307405448,0.587973885,4.12095836,0.598219622,1.083952226,4.199005505,61.23686223,0.307405448,0.587973885,4.12095836,0.598219622,1.083952226,0,0,1,1,41.2095836,0,1,0,10.83952226,0,1,0,108.3952226,0,0,0,1
31,31,310,31,31,3100,31,31,21,31,31031,31,31,3.1,31,31,3100,31,31,21,31,1031,31,31,31,0.30353611,0.586525317,4.122735246,0.598422377,1.079222486,4.208075452,61.2169122,0.30353611,0.586525317,4.122735246,0.598422377,1.079222486,0,0,1,1,41.22735246,0,1,0,10.79222486,0,1,0,107.9222486,0,0,0,1
